DEBUG 2018-06-28 15:26:55,536 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Sessions.Dto.TenantLoginInfoDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Sessions.Dto.UserLoginInfoDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Users.Dto.CreateUserDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Users.Dto.UpdateUserDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Users.Dto.UserDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Users.Dto.UserListDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Tasks.Dtos.TaskCacheItem
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Roles.Dto.CreateRoleDto
DEBUG 2018-06-28 15:26:55,545 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Roles.Dto.PermissionDto
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Roles.Dto.RoleDto
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.MultiTenancy.Dto.CreateTenantDto
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.MultiTenancy.Dto.EditTenantDto
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.MultiTenancy.Dto.TenantDto
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Web.Models.Account.TenantChangeViewModel
DEBUG 2018-06-28 15:26:55,553 [1    ] Abp.AutoMapper.AbpAutoMapperModule       - NewWeb.Web.Models.Account.TenantSelectionViewModel+TenantInfo
DEBUG 2018-06-28 15:27:01,734 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Sessions.ISessionAppService' with service name 'app/session'.
DEBUG 2018-06-28 15:27:01,734 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Users.IUserAppService' with service name 'app/user'.
DEBUG 2018-06-28 15:27:01,744 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Tasks.ITaskAppService' with service name 'app/task'.
DEBUG 2018-06-28 15:27:01,746 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Roles.IRoleAppService' with service name 'app/role'.
DEBUG 2018-06-28 15:27:01,754 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Notifications.INotificationAppService' with service name 'app/notification'.
DEBUG 2018-06-28 15:27:01,755 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.MultiTenancy.ITenantAppService' with service name 'app/tenant'.
DEBUG 2018-06-28 15:27:01,761 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Configuration.IConfigurationAppService' with service name 'app/configuration'.
DEBUG 2018-06-28 15:27:01,761 [1    ] Abp.Logging.LogHelper                    - Dynamic web api controller is created for type 'NewWeb.Authorization.Accounts.IAccountAppService' with service name 'app/account'.
DEBUG 2018-06-28 15:28:01,988 [8    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"cee31764-bdff-4c44-814f-12fe1871416d","IpAddress":"10.171.30.12","TenantId":null,"UserId":1,"ConnectTime":"2018-06-28T15:28:01.9573629+08:00","Properties":{}}
DEBUG 2018-06-28 15:28:02,177 [6    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: cee31764-bdff-4c44-814f-12fe1871416d
DEBUG 2018-06-28 15:28:07,685 [11   ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: cee31764-bdff-4c44-814f-12fe1871416d
DEBUG 2018-06-28 15:28:15,411 [8    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"05ac070f-5929-4e0b-8829-a1225576699f","IpAddress":"10.171.30.12","TenantId":null,"UserId":1,"ConnectTime":"2018-06-28T15:28:15.3929471+08:00","Properties":{}}
WARN  2018-06-28 15:28:23,813 [6    ] naries.DictionaryBasedLocalizationSource - Can not find 'TaskList' in localization source 'NewWeb'!
WARN  2018-06-28 15:28:24,119 [6    ] naries.DictionaryBasedLocalizationSource - Can not find 'TaskList' in localization source 'NewWeb'!
DEBUG 2018-06-28 15:28:28,299 [6    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is connected: {"ConnectionId":"ab94d71d-0fc6-44bc-b364-517f2d851a1e","IpAddress":"10.171.30.12","TenantId":null,"UserId":null,"ConnectTime":"2018-06-28T15:28:28.290524+08:00","Properties":{}}
DEBUG 2018-06-28 15:28:28,741 [5    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is registered: ab94d71d-0fc6-44bc-b364-517f2d851a1e
DEBUG 2018-06-28 15:28:56,709 [8    ] Abp.Web.SignalR.Hubs.AbpCommonHub        - A client is disconnected: 05ac070f-5929-4e0b-8829-a1225576699f
DEBUG 2018-06-28 15:30:19,950 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
DEBUG 2018-06-28 15:30:20,020 [1    ] Abp.Modules.AbpModuleManager             - Found 17 ABP modules in total.
DEBUG 2018-06-28 15:30:20,052 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: NewWeb.Web.NewWebWebModule, NewWeb.Web, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,052 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: NewWeb.NewWebDataModule, NewWeb.EntityFramework, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,052 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.EntityFramework.AbpZeroEntityFrameworkModule, Abp.Zero.EntityFramework, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,052 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCoreModule, Abp.Zero, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,062 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.Zero.AbpZeroCommonModule, Abp.Zero.Common, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,063 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.AbpKernelModule, Abp, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,063 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkModule, Abp.EntityFramework, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,063 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: Abp.EntityFramework.AbpEntityFrameworkCommonModule, Abp.EntityFramework.Common, Version=3.7.2.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,064 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: NewWeb.NewWebCoreModule, NewWeb.Core, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
DEBUG 2018-06-28 15:30:20,064 [1    ] Abp.Modules.AbpModuleManager             - Loaded module: NewWeb.NewWebApplicationModule, NewWeb.Application, Version=1.0.0.0, Culture=neutral, PublicKeyToken=null
